sep=,
"Time","GPU 2","GPU 2","GPU 1","GPU 1","GPU 1","GPU 1","GPU 3","GPU 3","GPU 3","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 0","GPU 0","GPU 0","GPU 2","GPU 2","GPU 2","GPU 3","GPU 3","GPU 3","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 0","GPU 3","GPU 3","GPU 2","GPU 2","GPU 1","GPU 1","GPU 0","GPU 0","GPU 3","GPU 1","GPU 0","GPU 2","GPU 0","GPU 2","GPU 3","GPU 1","GPU 1","GPU 1","GPU 0","GPU 0","GPU 1","GPU 0","GPU 0","GPU 0","GPU 0","GPU 0"
2025-04-27 20:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00352,,,0,,,0,,,0,,0,,,0.196,,,,0,,,0.0000780,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27 21:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.190,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27 22:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00871,,,0,,,0,,,0,,0,,,0.193,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27 23:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00144,,,0,,,0,,,0,,0,,,0.211,,,,0,,,0.00000300,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 00:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.185,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 01:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.191,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 02:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.194,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 03:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00889,,,0,,,0,,,0,,,,,0.181,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 04:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.166,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 05:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.137,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 06:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.135,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 07:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.146,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 08:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00186,,,0,,,0,,,0,,0,,,0.136,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 09:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.139,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 10:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00595,,,0,,,0,,,0,,0,,,0.167,,,,0.0146,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 11:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.156,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 12:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00141,,,0,,,0,,,0,,0,,,0.177,,,,0,,,0.00000100,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 13:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.0109,,,0,,,0,,,0,,0,,,0.151,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 14:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.162,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 15:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00263,,,0,,,0,,,0,,0,,,0.146,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 16:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.168,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 17:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00373,,,0,,,0,,,0,,0,,,0,,,,0.00983,,,0.0000250,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 18:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 19:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00408,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 20:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 21:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 22:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 23:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00198,,,0,,,0,,,0,,0,,,0,,,,0,,,0.000278,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 00:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00791,,,0,,,0,,,0,,0,,,0,,,,0,,,0.000771,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 01:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 02:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 03:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 04:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 05:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 06:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 07:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 08:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 09:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0.00554,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 10:00:00,,0,,,,0,,,0,,0.00159,,0,,0,,,0,,,0,,,0.00574,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 11:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 12:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00267,,,0,,,0,,,0,,0,,,0,,,,0.0118,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 13:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00611,,,0,,,0,,,0,,0,,,0,,,,0.0784,,,0.00000400,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 14:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 15:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.0103,,,0,,,0,,,0,,0,,,0.0164,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 16:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0.0250,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 17:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.138,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 18:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.140,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 19:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00150,,,0,,,0,,,0,,0,,,0.0647,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 20:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.141,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 21:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00180,,,0,,,0,,,0,,0,,,0.143,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 22:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0.00245,,,0,,,0,,,0,,0,,,0.151,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29 23:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.137,,,,0,,,0.00000200,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 00:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.140,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 01:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.137,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 02:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.136,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 03:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.141,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 04:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0.146,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 05:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 06:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 07:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 08:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 09:00:00,,0,,,,0,,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,0,,,0.0000840,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30 10:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 11:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.00387,,,0,,,0,,,0,,,,0.0107,,,0,,0.0644,,,0.000291,,,,0,,0,,0.0457,,0.0161,,,,,,,,,,,,,,,,,,0
2025-04-30 12:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 13:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0.133,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 14:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.00545,,,0,,,0,,,0,,,,0,,,0,,0,,,0.000117,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 15:00:00,0,,,,0,,,0,,0,,,,0,,0.0101,,,0.00954,,,0,0.0122,,,0.0109,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 16:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.0202,,,0,,,0,,,0,,,,0,,,0,,0,,,0.0000120,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 17:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.00248,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 18:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0.000290,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 19:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 20:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.0137,,,0,,,0,,,0,,,,0,,,0,,0,,,0.00138,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 21:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.00264,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 22:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.00526,,,0,,,0,,,0,,,,0,,,0,,0,,,0.000256,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-04-30 23:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 00:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0.00298,,,0,,,0,,,0,,,,0,,,0,,0,,,0.00000700,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 01:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 02:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 03:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 04:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 05:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 06:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0.000858,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 07:00:00,0,,,,0,,,0,,0,,,,0,,0,,,0,,,0,0,,,0,,,0,,,0,,,,0,,,0,,0,,,0,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,0
2025-05-01 08:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 09:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0.00312,,,0,,,0,,,0,,,,,0,,,0,0,,,0.0000110,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 10:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 11:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0.00137,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 12:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 13:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 14:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,0,,,0,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 15:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0.00256,,,0,,,0,,,0,,,,,0,,,0,0,,,0.000137,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,0
2025-05-01 16:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,0,,0,,,,,,0
2025-05-01 17:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,,0,,0,,,,,,0
2025-05-01 18:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,0,,,0.00000200,,,0,,0,,0,,0,,,,,,,,,,,0,,0,,,,,,0
2025-05-01 19:00:00,0,,,,0,,,0,,0,,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,,,0,0,,0,,0,,0,,,,,,,,,,0,,0,,,,,,,0
2025-05-01 20:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-01 21:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-01 22:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-01 23:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 00:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 01:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 02:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 03:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 04:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 05:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 06:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 07:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 08:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 09:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,0,,0,,0,,0,,0,0,0,0,,,,,0,,0,,,,,,,0
2025-05-02 10:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 11:00:00,0,,,0,,,0.0102,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 12:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 13:00:00,0,,,0,,,0.0222,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0.0119,,0,0,,,,0
2025-05-02 14:00:00,0,,,0,,,0.0120,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0.0000260,,0,,0,0,,,,0
2025-05-02 15:00:00,0,,,0,,,0.0191,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 16:00:00,0,,,0,,,0.00250,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,0
2025-05-02 17:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,,
2025-05-02 18:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 19:00:00,0,,,0,,,0.00367,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 20:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 21:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0.00000100,,0,,0,0,0,,,
2025-05-02 22:00:00,0,,,0,,,0.00668,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-02 23:00:00,0,,,0,,,0.00416,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 00:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 01:00:00,0,,,0,,,0.00321,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
2025-05-03 02:00:00,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,
